profile,algorithm_variant,sweep_group,case_id,repetition_id,repetition_index,sweep_variable,sweep_value,status,failure_category,failure_message,worker_wall_s,T_solver_s,N_x,N_y,N_h,N_psi,N_S_cart,N_S_admissible,N_S_goal_reachable,N_S_active,N_E,N_C,N_D,N_eval,B,Q,start_rss_bytes,peak_rss_bytes,delta_peak_rss_bytes,J_A,J_D,selected_defender_action_id,selected_attacker_candidate_id,local_iterations,local_margin,mean_neighborhood_size,max_neighborhood_size,cache_reuses,local_sse_verified,attacker_exact,strong_tie_verified,independent_replay_passed,started_at_utc,ended_at_utc,environment_manifest_id,configuration_json,timing_json,local_search_json,exactness_json
canonical_anchor,local_sse,baseline,local-sse-canonical-anchor-4f8cae874bcf,local-sse-canonical-anchor-4f8cae874bcf-r000,0,baseline_anchor,0,completed,,,59.75405150000006,59.35264140000072,65,33,21,72,3243240,3000240,2316566,1106941,29035732,96,3,3,72,8,6021120,207331328,201310208,0.944086144839464,0.7814861193516704,2,26,3,0.5720758796637269,1.3333333333333333,2,4,True,True,True,True,2026-09-10T21:33:17.383813+00:00,2026-09-10T21:34:17.138136+00:00,4f4481e5e0d221189c9738e6061a8cf306e3cbb67c54ad0d0a8ff6c933e1f838,"{""experiment_type"": ""stage14_2c_local_sse_baseline"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_canonical_anchor"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""baseline_anchor"", ""timeout_s"": 300.0, ""worker_mode"": ""local_sse""}","{""schema_version"": ""stage14.2C-v1"", ""totals"": {""T_Bellman_s"": 11.85455550000188, ""T_LOS_s"": 2.893765599999824, ""T_SSE_s"": 59.35264140000072, ""T_accounted_s"": 59.35264140000072, ""T_attacker_BR_s"": 57.73539670000173, ""T_attacker_residual_s"": 36.64545669999097, ""T_graph_s"": 1.611501600000338, ""T_hazard_s"": 5.9426992000080645, ""T_local_s"": 59.35264140000072, ""T_local_search_control_s"": 0.000130899999930989, ""T_reconciliation_error_s"": 0.0, ""T_switch_s"": 0.3989197000009881, ""T_validation_s"": 0.004945699998643249, ""T_wrapper_residual_s"": 0.0006665000000793952}}","{""attacker_exactness_verified"": true, ""cached_evaluation_reuses"": 4, ""evaluated_defender_actions"": [0, 1, 2], ""feasible_neighbor_comparisons"": 4, ""feasible_neighbor_count_per_iteration"": [1, 2, 1], ""final_J_A"": 0.944086144839464, ""final_J_D"": 0.7814861193516704, ""final_attacker_response_id"": 26, ""final_local_sse_action_id"": 2, ""global_optimal"": null, ""global_optimality_evaluated"": false, ""independent_replay_status"": true, ""infeasible_neighbor_diagnostics"": [], ""initial_defender_action_id"": 0, ""initialization_dependent_solution_concept"": true, ""isolated_feasible_local_solution"": false, ""iterations"": [{""chosen_next_action_id"": 1, ""current_action_id"": 0, ""current_defender_value"": 0.015043572080443185, ""feasible_neighbor_ids"": [1], ""infeasible_neighbor_ids"": [], ""iteration"": 0, ""local_verification"": {""best_feasible_neighbor_value"": 0.2094102396879436, ""candidate_action_id"": 0, ""candidate_defender_value"": 0.015043572080443185, ""comparison_scope"": ""local Strong Stackelberg equilibrium over an explicit finite Defender grid neighborhood; not a global or continuous-space optimality claim"", ""equal_payoff_neighbor_ids"": [], ""exact_attacker_responses_verified"": true, ""feasible_neighbor_ids"": [1], ""global_condition_equivalent"": false, ""improving_neighbor_ids"": [1], ""infeasible_neighbor_diagnostics"": [], ""isolated_feasible_local_solution"": false, ""local_optimality_margin"": -0.1943666676075004, ""local_sse_verified"": false, ""neighbor_action_ids"": [1], ""neighborhood_metadata"": {""configuration"": {""boundary_rule"": ""clip to explicitly configured grid actions"", ""metric"": ""chebyshev_grid_index"", ""one_dimensional_rule"": ""0 < abs(j-i) <= r_neighbor"", ""r_neighbor"": 1, ""radius_units"": ""integer Defender grid-index lengths"", ""two_dimensional_rule"": ""0 < max(abs(p-i), abs(q-j)) <= r_neighbor""}, ""topology"": {""dimension"": 1, ""ordered_action_grid_indices"": [{""action_id"": 0, ""grid_index"": [0]}, {""action_id"": 1, ""grid_index"": [1]}, {""action_id"": 2, ""grid_index"": [2]}]}}, ""strong_tie_breaking_verified"": true, ""unknown_neighbor_diagnostics"": []}, ""neighbor_action_ids"": [1], ""payoff_improvement"": 0.1943666676075004, ""unknown_neighbor_ids"": []}, {""chosen_next_action_id"": 2, ""current_action_id"": 1, ""current_defender_value"": 0.2094102396879436, ""feasible_neighbor_ids"": [0, 2], ""infeasible_neighbor_ids"": [], ""iteration"": 1, ""local_verification"": {""best_feasible_neighbor_value"": 0.7814861193516704, ""candidate_action_id"": 1, ""candidate_defender_value"": 0.2094102396879436, ""comparison_scope"": ""local Strong Stackelberg equilibrium over an explicit finite Defender grid neighborhood; not a global or continuous-space optimality claim"", ""equal_payoff_neighbor_ids"": [], ""exact_attacker_responses_verified"": true, ""feasible_neighbor_ids"": [0, 2], ""global_condition_equivalent"": false, ""improving_neighbor_ids"": [2], ""infeasible_neighbor_diagnostics"": [], ""isolated_feasible_local_solution"": false, ""local_optimality_margin"": -0.5720758796637269, ""local_sse_verified"": false, ""neighbor_action_ids"": [0, 2], ""neighborhood_metadata"": {""configuration"": {""boundary_rule"": ""clip to explicitly configured grid actions"", ""metric"": ""chebyshev_grid_index"", ""one_dimensional_rule"": ""0 < abs(j-i) <= r_neighbor"", ""r_neighbor"": 1, ""radius_units"": ""integer Defender grid-index lengths"", ""two_dimensional_rule"": ""0 < max(abs(p-i), abs(q-j)) <= r_neighbor""}, ""topology"": {""dimension"": 1, ""ordered_action_grid_indices"": [{""action_id"": 0, ""grid_index"": [0]}, {""action_id"": 1, ""grid_index"": [1]}, {""action_id"": 2, ""grid_index"": [2]}]}}, ""strong_tie_breaking_verified"": true, ""unknown_neighbor_diagnostics"": []}, ""neighbor_action_ids"": [0, 2], ""payoff_improvement"": 0.5720758796637269, ""unknown_neighbor_ids"": []}, {""chosen_next_action_id"": null, ""current_action_id"": 2, ""current_defender_value"": 0.7814861193516704, ""feasible_neighbor_ids"": [1], ""infeasible_neighbor_ids"": [], ""iteration"": 2, ""local_verification"": {""best_feasible_neighbor_value"": 0.2094102396879436, ""candidate_action_id"": 2, ""candidate_defender_value"": 0.7814861193516704, ""comparison_scope"": ""local Strong Stackelberg equilibrium over an explicit finite Defender grid neighborhood; not a global or continuous-space optimality claim"", ""equal_payoff_neighbor_ids"": [], ""exact_attacker_responses_verified"": true, ""feasible_neighbor_ids"": [1], ""global_condition_equivalent"": false, ""improving_neighbor_ids"": [], ""infeasible_neighbor_diagnostics"": [], ""isolated_feasible_local_solution"": false, ""local_optimality_margin"": 0.5720758796637269, ""local_sse_verified"": true, ""neighbor_action_ids"": [1], ""neighborhood_metadata"": {""configuration"": {""boundary_rule"": ""clip to explicitly configured grid actions"", ""metric"": ""chebyshev_grid_index"", ""one_dimensional_rule"": ""0 < abs(j-i) <= r_neighbor"", ""r_neighbor"": 1, ""radius_units"": ""integer Defender grid-index lengths"", ""two_dimensional_rule"": ""0 < max(abs(p-i), abs(q-j)) <= r_neighbor""}, ""topology"": {""dimension"": 1, ""ordered_action_grid_indices"": [{""action_id"": 0, ""grid_index"": [0]}, {""action_id"": 1, ""grid_index"": [1]}, {""action_id"": 2, ""grid_index"": [2]}]}}, ""strong_tie_breaking_verified"": true, ""unknown_neighbor_diagnostics"": []}, ""neighbor_action_ids"": [1], ""payoff_improvement"": 0.0, ""unknown_neighbor_ids"": []}], ""local_optimality_margin"": 0.5720758796637269, ""local_search_iterations"": 3, ""local_sse_verified"": true, ""max_neighborhood_size"": 2, ""mean_neighborhood_size"": 1.3333333333333333, ""neighbor_count_per_iteration"": [1, 2, 1], ""neighborhood_metadata"": {""configuration"": {""boundary_rule"": ""clip to explicitly configured grid actions"", ""metric"": ""chebyshev_grid_index"", ""one_dimensional_rule"": ""0 < abs(j-i) <= r_neighbor"", ""r_neighbor"": 1, ""radius_units"": ""integer Defender grid-index lengths"", ""two_dimensional_rule"": ""0 < max(abs(p-i), abs(q-j)) <= r_neighbor""}, ""topology"": {""dimension"": 1, ""ordered_action_grid_indices"": [{""action_id"": 0, ""grid_index"": [0]}, {""action_id"": 1, ""grid_index"": [1]}, {""action_id"": 2, ""grid_index"": [2]}]}}, ""payoff_improvement_per_iteration"": [0.1943666676075004, 0.5720758796637269, 0.0], ""peak_memory"": null, ""runtime_decomposition_s"": {""T_Bellman_s"": 11.85455550000188, ""T_LOS_s"": 2.893765599999824, ""T_accounted_s"": 59.35264140000072, ""T_attacker_residual_s"": 36.64545669999097, ""T_graph_s"": 1.611501600000338, ""T_hazard_s"": 5.9426992000080645, ""T_local_s"": 59.35264140000072, ""T_local_search_control_s"": 0.000130899999930989, ""T_reconciliation_error_s"": 0.0, ""T_switch_s"": 0.3989197000009881, ""T_validation_s"": 0.004945699998643249, ""T_wrapper_residual_s"": 0.0006665000000793952}, ""search_path_length"": 3, ""solution_scope"": ""local Strong Stackelberg equilibrium over an explicit finite Defender grid neighborhood; not a global or continuous-space optimality claim"", ""strong_tie_break_verified"": true, ""termination_status"": ""certified_local_sse"", ""unique_defender_evaluations"": 3, ""unique_feasible_neighbor_evaluations"": 2, ""unknown_neighbor_diagnostics"": [], ""visited_defender_actions"": [0, 1, 2]}","{""all_evaluated_attacker_responses_exact"": true, ""all_required_final_neighbors_evaluated"": true, ""local_sse_verified"": true, ""strong_follower_tie_break_verified"": true}"
canonical_anchor,local_sse,baseline,local-sse-canonical-anchor-4f8cae874bcf,local-sse-canonical-anchor-4f8cae874bcf-r001,1,baseline_anchor,0,completed,,,58.83594719999928,58.419353899998896,65,33,21,72,3243240,3000240,2316566,1106941,29035732,96,3,3,72,8,6025216,208084992,202059776,0.944086144839464,0.7814861193516704,2,26,3,0.5720758796637269,1.3333333333333333,2,4,True,True,True,True,2026-09-10T21:34:17.141407+00:00,2026-09-10T21:35:15.977622+00:00,4f4481e5e0d221189c9738e6061a8cf306e3cbb67c54ad0d0a8ff6c933e1f838,"{""experiment_type"": ""stage14_2c_local_sse_baseline"", ""memory_limit_bytes"": 4294967296, ""name"": ""local_sse_canonical_anchor"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 3, ""defender_domain_x_max"": 7.5, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_three"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""baseline_anchor"", ""timeout_s"": 300.0, ""worker_mode"": ""local_sse""}","{""schema_version"": ""stage14.2C-v1"", ""totals"": {""T_Bellman_s"": 11.604939700000614, ""T_LOS_s"": 2.824292900002547, ""T_SSE_s"": 58.419353899998896, ""T_accounted_s"": 58.419353899998896, ""T_attacker_BR_s"": 56.83920330000001, ""T_attacker_residual_s"": 36.33716080003069, ""T_graph_s"": 1.5738613000012265, ""T_hazard_s"": 5.670670799965592, ""T_local_s"": 58.419353899998896, ""T_local_search_control_s"": 0.00013419999959296547, ""T_reconciliation_error_s"": 0.0, ""T_switch_s"": 0.40213910000056785, ""T_validation_s"": 0.005518500000107451, ""T_wrapper_residual_s"": 0.0006365999979607295}}","{""attacker_exactness_verified"": true, ""cached_evaluation_reuses"": 4, ""evaluated_defender_actions"": [0, 1, 2], ""feasible_neighbor_comparisons"": 4, ""feasible_neighbor_count_per_iteration"": [1, 2, 1], ""final_J_A"": 0.944086144839464, ""final_J_D"": 0.7814861193516704, ""final_attacker_response_id"": 26, ""final_local_sse_action_id"": 2, ""global_optimal"": null, ""global_optimality_evaluated"": false, ""independent_replay_status"": true, ""infeasible_neighbor_diagnostics"": [], ""initial_defender_action_id"": 0, ""initialization_dependent_solution_concept"": true, ""isolated_feasible_local_solution"": false, ""iterations"": [{""chosen_next_action_id"": 1, ""current_action_id"": 0, ""current_defender_value"": 0.015043572080443185, ""feasible_neighbor_ids"": [1], ""infeasible_neighbor_ids"": [], ""iteration"": 0, ""local_verification"": {""best_feasible_neighbor_value"": 0.2094102396879436, ""candidate_action_id"": 0, ""candidate_defender_value"": 0.015043572080443185, ""comparison_scope"": ""local Strong Stackelberg equilibrium over an explicit finite Defender grid neighborhood; not a global or continuous-space optimality claim"", ""equal_payoff_neighbor_ids"": [], ""exact_attacker_responses_verified"": true, ""feasible_neighbor_ids"": [1], ""global_condition_equivalent"": false, ""improving_neighbor_ids"": [1], ""infeasible_neighbor_diagnostics"": [], ""isolated_feasible_local_solution"": false, ""local_optimality_margin"": -0.1943666676075004, ""local_sse_verified"": false, ""neighbor_action_ids"": [1], ""neighborhood_metadata"": {""configuration"": {""boundary_rule"": ""clip to explicitly configured grid actions"", ""metric"": ""chebyshev_grid_index"", ""one_dimensional_rule"": ""0 < abs(j-i) <= r_neighbor"", ""r_neighbor"": 1, ""radius_units"": ""integer Defender grid-index lengths"", ""two_dimensional_rule"": ""0 < max(abs(p-i), abs(q-j)) <= r_neighbor""}, ""topology"": {""dimension"": 1, ""ordered_action_grid_indices"": [{""action_id"": 0, ""grid_index"": [0]}, {""action_id"": 1, ""grid_index"": [1]}, {""action_id"": 2, ""grid_index"": [2]}]}}, ""strong_tie_breaking_verified"": true, ""unknown_neighbor_diagnostics"": []}, ""neighbor_action_ids"": [1], ""payoff_improvement"": 0.1943666676075004, ""unknown_neighbor_ids"": []}, {""chosen_next_action_id"": 2, ""current_action_id"": 1, ""current_defender_value"": 0.2094102396879436, ""feasible_neighbor_ids"": [0, 2], ""infeasible_neighbor_ids"": [], ""iteration"": 1, ""local_verification"": {""best_feasible_neighbor_value"": 0.7814861193516704, ""candidate_action_id"": 1, ""candidate_defender_value"": 0.2094102396879436, ""comparison_scope"": ""local Strong Stackelberg equilibrium over an explicit finite Defender grid neighborhood; not a global or continuous-space optimality claim"", ""equal_payoff_neighbor_ids"": [], ""exact_attacker_responses_verified"": true, ""feasible_neighbor_ids"": [0, 2], ""global_condition_equivalent"": false, ""improving_neighbor_ids"": [2], ""infeasible_neighbor_diagnostics"": [], ""isolated_feasible_local_solution"": false, ""local_optimality_margin"": -0.5720758796637269, ""local_sse_verified"": false, ""neighbor_action_ids"": [0, 2], ""neighborhood_metadata"": {""configuration"": {""boundary_rule"": ""clip to explicitly configured grid actions"", ""metric"": ""chebyshev_grid_index"", ""one_dimensional_rule"": ""0 < abs(j-i) <= r_neighbor"", ""r_neighbor"": 1, ""radius_units"": ""integer Defender grid-index lengths"", ""two_dimensional_rule"": ""0 < max(abs(p-i), abs(q-j)) <= r_neighbor""}, ""topology"": {""dimension"": 1, ""ordered_action_grid_indices"": [{""action_id"": 0, ""grid_index"": [0]}, {""action_id"": 1, ""grid_index"": [1]}, {""action_id"": 2, ""grid_index"": [2]}]}}, ""strong_tie_breaking_verified"": true, ""unknown_neighbor_diagnostics"": []}, ""neighbor_action_ids"": [0, 2], ""payoff_improvement"": 0.5720758796637269, ""unknown_neighbor_ids"": []}, {""chosen_next_action_id"": null, ""current_action_id"": 2, ""current_defender_value"": 0.7814861193516704, ""feasible_neighbor_ids"": [1], ""infeasible_neighbor_ids"": [], ""iteration"": 2, ""local_verification"": {""best_feasible_neighbor_value"": 0.2094102396879436, ""candidate_action_id"": 2, ""candidate_defender_value"": 0.7814861193516704, ""comparison_scope"": ""local Strong Stackelberg equilibrium over an explicit finite Defender grid neighborhood; not a global or continuous-space optimality claim"", ""equal_payoff_neighbor_ids"": [], ""exact_attacker_responses_verified"": true, ""feasible_neighbor_ids"": [1], ""global_condition_equivalent"": false, ""improving_neighbor_ids"": [], ""infeasible_neighbor_diagnostics"": [], ""isolated_feasible_local_solution"": false, ""local_optimality_margin"": 0.5720758796637269, ""local_sse_verified"": true, ""neighbor_action_ids"": [1], ""neighborhood_metadata"": {""configuration"": {""boundary_rule"": ""clip to explicitly configured grid actions"", ""metric"": ""chebyshev_grid_index"", ""one_dimensional_rule"": ""0 < abs(j-i) <= r_neighbor"", ""r_neighbor"": 1, ""radius_units"": ""integer Defender grid-index lengths"", ""two_dimensional_rule"": ""0 < max(abs(p-i), abs(q-j)) <= r_neighbor""}, ""topology"": {""dimension"": 1, ""ordered_action_grid_indices"": [{""action_id"": 0, ""grid_index"": [0]}, {""action_id"": 1, ""grid_index"": [1]}, {""action_id"": 2, ""grid_index"": [2]}]}}, ""strong_tie_breaking_verified"": true, ""unknown_neighbor_diagnostics"": []}, ""neighbor_action_ids"": [1], ""payoff_improvement"": 0.0, ""unknown_neighbor_ids"": []}], ""local_optimality_margin"": 0.5720758796637269, ""local_search_iterations"": 3, ""local_sse_verified"": true, ""max_neighborhood_size"": 2, ""mean_neighborhood_size"": 1.3333333333333333, ""neighbor_count_per_iteration"": [1, 2, 1], ""neighborhood_metadata"": {""configuration"": {""boundary_rule"": ""clip to explicitly configured grid actions"", ""metric"": ""chebyshev_grid_index"", ""one_dimensional_rule"": ""0 < abs(j-i) <= r_neighbor"", ""r_neighbor"": 1, ""radius_units"": ""integer Defender grid-index lengths"", ""two_dimensional_rule"": ""0 < max(abs(p-i), abs(q-j)) <= r_neighbor""}, ""topology"": {""dimension"": 1, ""ordered_action_grid_indices"": [{""action_id"": 0, ""grid_index"": [0]}, {""action_id"": 1, ""grid_index"": [1]}, {""action_id"": 2, ""grid_index"": [2]}]}}, ""payoff_improvement_per_iteration"": [0.1943666676075004, 0.5720758796637269, 0.0], ""peak_memory"": null, ""runtime_decomposition_s"": {""T_Bellman_s"": 11.604939700000614, ""T_LOS_s"": 2.824292900002547, ""T_accounted_s"": 58.419353899998896, ""T_attacker_residual_s"": 36.33716080003069, ""T_graph_s"": 1.5738613000012265, ""T_hazard_s"": 5.670670799965592, ""T_local_s"": 58.419353899998896, ""T_local_search_control_s"": 0.00013419999959296547, ""T_reconciliation_error_s"": 0.0, ""T_switch_s"": 0.40213910000056785, ""T_validation_s"": 0.005518500000107451, ""T_wrapper_residual_s"": 0.0006365999979607295}, ""search_path_length"": 3, ""solution_scope"": ""local Strong Stackelberg equilibrium over an explicit finite Defender grid neighborhood; not a global or continuous-space optimality claim"", ""strong_tie_break_verified"": true, ""termination_status"": ""certified_local_sse"", ""unique_defender_evaluations"": 3, ""unique_feasible_neighbor_evaluations"": 2, ""unknown_neighbor_diagnostics"": [], ""visited_defender_actions"": [0, 1, 2]}","{""all_evaluated_attacker_responses_exact"": true, ""all_required_final_neighbors_evaluated"": true, ""local_sse_verified"": true, ""strong_follower_tie_break_verified"": true}"
