profile,algorithm_variant,source,requested_contour_sample_count,fixed_radial_sample_count,case_id,repetition_id,status,failure_category,failure_message,T_switch_s,T_Bellman_s,T_attacker_BR_s,T_SSE_s,peak_rss_bytes,N_C_raw,N_C_unique,N_C_powered_feasible,N_C_energy_feasible,N_C_virtual_feasible,N_C_goal_reachable,N_C_feasible,J_A,J_D,selected_defender_action_id,selected_attacker_candidate_id,independent_replay_passed,configuration_json,timing_json
switch_contour_12,global_oracle,new_stage14_5_isolated_process_rows,12,8,global-oracle-switch-contour-12-24034a5c00b6,global-oracle-switch-contour-12-24034a5c00b6-r000,completed,,,4.3305995000118855,58.349469799752114,509.26739740002085,510.7388443000091,210309120,96,96,72,60,2,2,2,7.1945895064610585,0.9999991723787202,3,27,True,"{""experiment_type"": ""stage14_5_global_oracle_switching_density"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_switch_contour_12"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 6, ""defender_domain_x_max"": 10.0, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_six"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""switching_contour_sample_count"", ""timeout_s"": 600.0, ""worker_mode"": ""global_oracle""}","{""T_SSE_accounted_s"": 510.7388443000091, ""T_SSE_reconciliation_error_s"": 0.0, ""coupling_notes"": {""T_attacker_unclassified_s"": ""The current solver couples forward-corridor restriction, objective-edge assembly, candidate replay, and final selection. Stage 14.1 does not invent a finer split."", ""T_defender_overhead_s"": ""Derived from T_SSE minus shared graph and exact Attacker-BR wall times; it includes SSE follower tie-breaking and final leader comparison."", ""T_graph_s"": ""The canonical solver reuses one exact goal-backward graph. The shared build is timed once; tiny per-action prebuilt-graph access checks remain in the Attacker graph timer and are retained rather than reassigned."", ""T_switch_s"": ""Reported both as a reliable aggregate and as candidate-generation, energy-filter, and virtual-connection subcomponents.""}, ""nonoverlapping_T_SSE_component_keys"": [""T_graph_s"", ""T_LOS_s"", ""T_switch_s"", ""T_hazard_s"", ""T_Bellman_s"", ""T_attacker_unclassified_s"", ""T_defender_overhead_s""], ""per_defender_action"": [{""T_BR_accounted_s"": 75.8334818000003, ""T_BR_s"": 75.8334818000003, ""T_Bellman_s"": 8.761766699972213, ""T_LOS_s"": 0.9368861999973888, ""T_attacker_unclassified_s"": 59.343566699986695, ""T_graph_access_or_build_s"": 4.2000028770416975e-06, ""T_hazard_s"": 6.665359500024351, ""T_switch_candidate_generation_s"": 0.032038800010923296, ""T_switch_energy_filter_s"": 0.05677500000456348, ""T_switch_s"": 0.12589850001677405, ""T_switch_virtual_connection_s"": 0.037084700001287274, ""defender_action_id"": 0, ""feasible"": true}, {""T_BR_accounted_s"": 131.3754759000003, ""T_BR_s"": 131.3754759000003, ""T_Bellman_s"": 11.94753629990737, ""T_LOS_s"": 6.2593496999907074, ""T_attacker_unclassified_s"": 103.40077840001322, ""T_graph_access_or_build_s"": 1.0800009476952255e-05, ""T_hazard_s"": 8.902491900094901, ""T_switch_candidate_generation_s"": 0.1317473999952199, ""T_switch_energy_filter_s"": 0.35646059999999125, ""T_switch_s"": 0.8653087999846321, ""T_switch_virtual_connection_s"": 0.3771007999894209, ""defender_action_id"": 1, ""feasible"": true}, {""T_BR_accounted_s"": 103.55034109999542, ""T_BR_s"": 103.55034109999542, ""T_Bellman_s"": 11.167588799798978, ""T_LOS_s"": 6.933771900003194, ""T_attacker_unclassified_s"": 76.43907039999613, ""T_graph_access_or_build_s"": 6.89999433234334e-06, ""T_hazard_s"": 8.009823400207097, ""T_switch_candidate_generation_s"": 0.15424780000466853, ""T_switch_energy_filter_s"": 0.44506949999777135, ""T_switch_s"": 1.0000796999956947, ""T_switch_virtual_connection_s"": 0.4007623999932548, ""defender_action_id"": 2, ""feasible"": true}, {""T_BR_accounted_s"": 85.01610530000471, ""T_BR_s"": 85.01610530000471, ""T_Bellman_s"": 11.921479500146233, ""T_LOS_s"": 7.832785499995225, ""T_attacker_unclassified_s"": 55.88881540000148, ""T_graph_access_or_build_s"": 5.299996701069176e-06, ""T_hazard_s"": 8.524611099855974, ""T_switch_candidate_generation_s"": 0.2696097000007285, ""T_switch_energy_filter_s"": 0.3811636000027647, ""T_switch_s"": 0.8484085000091, ""T_switch_virtual_connection_s"": 0.19763520000560675, ""defender_action_id"": 3, ""feasible"": true}, {""T_BR_accounted_s"": 34.86669670000265, ""T_BR_s"": 34.86669670000265, ""T_Bellman_s"": 4.07540660003724, ""T_LOS_s"": 4.8550032999919495, ""T_attacker_unclassified_s"": 22.995963200039114, ""T_graph_access_or_build_s"": 4.899993655271828e-06, ""T_hazard_s"": 2.3725326999556273, ""T_switch_candidate_generation_s"": 0.1184240000002319, ""T_switch_energy_filter_s"": 0.35738009998749476, ""T_switch_s"": 0.5677859999850625, ""T_switch_virtual_connection_s"": 0.09198189999733586, ""defender_action_id"": 4, ""feasible"": true}, {""T_BR_accounted_s"": 78.57938140000624, ""T_BR_s"": 78.57938140000624, ""T_Bellman_s"": 10.47569189989008, ""T_LOS_s"": 7.746600099999341, ""T_attacker_unclassified_s"": 52.011515300007886, ""T_graph_access_or_build_s"": 8.399991202168167e-06, ""T_hazard_s"": 7.422447700097109, ""T_switch_candidate_generation_s"": 0.24654630001168698, ""T_switch_energy_filter_s"": 0.5029209000058472, ""T_switch_s"": 0.9231180000206223, ""T_switch_virtual_connection_s"": 0.17365080000308808, ""defender_action_id"": 5, ""feasible"": true}], ""schema_version"": ""stage14.1-v1"", ""sparse_bellman_timer_semantics"": ""hazard-exclusive-v1"", ""stored_timing_migration"": ""legacy inclusive sparse Bellman timer split without solver rerun"", ""timing_definitions"": {""T_Bellman_s"": ""sum of additive Bellman numerical solve time"", ""T_LOS_s"": ""sum of LOS/tangent geometry time over Defender actions"", ""T_SSE_s"": ""wall time inside run_finite_stackelberg for the complete finite leader solve"", ""T_attacker_unclassified_s"": ""exact Attacker-BR residual: corridor setup, option replay/objective evaluation, selection, and other glue"", ""T_defender_overhead_s"": ""leader/follower tie selection and loop overhead outside shared graph and Attacker-BR calls"", ""T_graph_s"": ""shared goal-backward graph construction plus per-action graph access/build time"", ""T_hazard_s"": ""sum of active-edge detection-hazard precomputation time"", ""T_switch_s"": ""candidate generation + powered/energy filtering + virtual-connection processing"", ""T_validation_s"": ""independent replay after T_SSE; excluded from T_SSE accounting""}, ""totals"": {""T_Bellman_s"": 58.349469799752114, ""T_LOS_s"": 34.564396699977806, ""T_SSE_s"": 510.7388443000091, ""T_attacker_BR_s"": 509.26739740002085, ""T_attacker_unclassified_s"": 370.0797094000445, ""T_defender_overhead_s"": 0.04771250000339933, ""T_graph_per_action_s"": 4.049998824484646e-05, ""T_graph_s"": 1.469690099984291, ""T_graph_shared_s"": 1.4696495999960462, ""T_hazard_s"": 41.89726630023506, ""T_switch_candidate_generation_s"": 0.9526140000234591, ""T_switch_energy_filter_s"": 2.0997696999984328, ""T_switch_s"": 4.3305995000118855, ""T_switch_virtual_connection_s"": 1.2782157999899937, ""T_validation_s"": 0.03900889999931678}, ""validation_included_in_T_SSE"": false}"
switch_contour_12,global_oracle,new_stage14_5_isolated_process_rows,12,8,global-oracle-switch-contour-12-24034a5c00b6,global-oracle-switch-contour-12-24034a5c00b6-r001,completed,,,3.770168899995042,51.272221800129046,498.5715047999838,500.0585282000102,208662528,96,96,72,60,2,2,2,7.1945895064610585,0.9999991723787202,3,27,True,"{""experiment_type"": ""stage14_5_global_oracle_switching_density"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_switch_contour_12"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 6, ""defender_domain_x_max"": 10.0, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_six"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""switching_contour_sample_count"", ""timeout_s"": 600.0, ""worker_mode"": ""global_oracle""}","{""T_SSE_accounted_s"": 500.0585282000102, ""T_SSE_reconciliation_error_s"": 0.0, ""coupling_notes"": {""T_attacker_unclassified_s"": ""The current solver couples forward-corridor restriction, objective-edge assembly, candidate replay, and final selection. Stage 14.1 does not invent a finer split."", ""T_defender_overhead_s"": ""Derived from T_SSE minus shared graph and exact Attacker-BR wall times; it includes SSE follower tie-breaking and final leader comparison."", ""T_graph_s"": ""The canonical solver reuses one exact goal-backward graph. The shared build is timed once; tiny per-action prebuilt-graph access checks remain in the Attacker graph timer and are retained rather than reassigned."", ""T_switch_s"": ""Reported both as a reliable aggregate and as candidate-generation, energy-filter, and virtual-connection subcomponents.""}, ""nonoverlapping_T_SSE_component_keys"": [""T_graph_s"", ""T_LOS_s"", ""T_switch_s"", ""T_hazard_s"", ""T_Bellman_s"", ""T_attacker_unclassified_s"", ""T_defender_overhead_s""], ""per_defender_action"": [{""T_BR_accounted_s"": 79.39223099999072, ""T_BR_s"": 79.39223099999072, ""T_Bellman_s"": 7.131868400043459, ""T_LOS_s"": 0.9301469000056386, ""T_attacker_unclassified_s"": 65.53093239999725, ""T_graph_access_or_build_s"": 4.599991370923817e-06, ""T_hazard_s"": 5.667200399955618, ""T_switch_candidate_generation_s"": 0.03365670000493992, ""T_switch_energy_filter_s"": 0.06063120000180788, ""T_switch_s"": 0.13207829999737442, ""T_switch_virtual_connection_s"": 0.03779039999062661, ""defender_action_id"": 0, ""feasible"": true}, {""T_BR_accounted_s"": 131.7625032999931, ""T_BR_s"": 131.7625032999931, ""T_Bellman_s"": 9.634770399527042, ""T_LOS_s"": 5.48353070000303, ""T_attacker_unclassified_s"": 108.3011678999901, ""T_graph_access_or_build_s"": 1.0199990356341004e-05, ""T_hazard_s"": 7.3466764004697325, ""T_switch_candidate_generation_s"": 0.1792554999992717, ""T_switch_energy_filter_s"": 0.3527083000080893, ""T_switch_s"": 0.9963477000128478, ""T_switch_virtual_connection_s"": 0.4643839000054868, ""defender_action_id"": 1, ""feasible"": true}, {""T_BR_accounted_s"": 102.48838360000809, ""T_BR_s"": 102.48838360000809, ""T_Bellman_s"": 9.458063000580296, ""T_LOS_s"": 3.339833100006217, ""T_attacker_unclassified_s"": 82.47197400002915, ""T_graph_access_or_build_s"": 3.3999967854470015e-06, ""T_hazard_s"": 6.789054399414454, ""T_switch_candidate_generation_s"": 0.08688049999182113, ""T_switch_energy_filter_s"": 0.20535329999984242, ""T_switch_s"": 0.42945569998119026, ""T_switch_virtual_connection_s"": 0.13722189998952672, ""defender_action_id"": 2, ""feasible"": true}, {""T_BR_accounted_s"": 79.26526220000233, ""T_BR_s"": 79.26526220000233, ""T_Bellman_s"": 9.402239000191912, ""T_LOS_s"": 6.004251800011843, ""T_attacker_unclassified_s"": 56.57097219998832, ""T_graph_access_or_build_s"": 4.699992132373154e-06, ""T_hazard_s"": 6.621964499805472, ""T_switch_candidate_generation_s"": 0.16041160000895616, ""T_switch_energy_filter_s"": 0.40844870000728406, ""T_switch_s"": 0.6658300000126474, ""T_switch_virtual_connection_s"": 0.09696969999640714, ""defender_action_id"": 3, ""feasible"": true}, {""T_BR_accounted_s"": 37.60897779998777, ""T_BR_s"": 37.60897779998777, ""T_Bellman_s"": 6.563741999780177, ""T_LOS_s"": 8.018231299996842, ""T_attacker_unclassified_s"": 18.18104989999847, ""T_graph_access_or_build_s"": 8.90000956133008e-06, ""T_hazard_s"": 3.7700994002225343, ""T_switch_candidate_generation_s"": 0.2453716999880271, ""T_switch_energy_filter_s"": 0.5755011000001105, ""T_switch_s"": 1.075846299980185, ""T_switch_virtual_connection_s"": 0.25497349999204744, ""defender_action_id"": 4, ""feasible"": true}, {""T_BR_accounted_s"": 67.99140359999728, ""T_BR_s"": 67.99140359999728, ""T_Bellman_s"": 9.08153900000616, ""T_LOS_s"": 6.958094500005245, ""T_attacker_unclassified_s"": 44.81964119998156, ""T_graph_access_or_build_s"": 3.4999975468963385e-06, ""T_hazard_s"": 6.661514499995974, ""T_switch_candidate_generation_s"": 0.14858400000957772, ""T_switch_energy_filter_s"": 0.265820700005861, ""T_switch_s"": 0.4706109000107972, ""T_switch_virtual_connection_s"": 0.056206199995358475, ""defender_action_id"": 5, ""feasible"": true}], ""schema_version"": ""stage14.1-v1"", ""sparse_bellman_timer_semantics"": ""hazard-exclusive-v1"", ""stored_timing_migration"": ""legacy inclusive sparse Bellman timer split without solver rerun"", ""timing_definitions"": {""T_Bellman_s"": ""sum of additive Bellman numerical solve time"", ""T_LOS_s"": ""sum of LOS/tangent geometry time over Defender actions"", ""T_SSE_s"": ""wall time inside run_finite_stackelberg for the complete finite leader solve"", ""T_attacker_unclassified_s"": ""exact Attacker-BR residual: corridor setup, option replay/objective evaluation, selection, and other glue"", ""T_defender_overhead_s"": ""leader/follower tie selection and loop overhead outside shared graph and Attacker-BR calls"", ""T_graph_s"": ""shared goal-backward graph construction plus per-action graph access/build time"", ""T_hazard_s"": ""sum of active-edge detection-hazard precomputation time"", ""T_switch_s"": ""candidate generation + powered/energy filtering + virtual-connection processing"", ""T_validation_s"": ""independent replay after T_SSE; excluded from T_SSE accounting""}, ""totals"": {""T_Bellman_s"": 51.272221800129046, ""T_LOS_s"": 30.734088300028816, ""T_SSE_s"": 500.0585282000102, ""T_attacker_BR_s"": 498.5715047999838, ""T_attacker_unclassified_s"": 375.87573759998486, ""T_defender_overhead_s"": 0.06502700003329664, ""T_graph_per_action_s"": 3.5299977753311396e-05, ""T_graph_s"": 1.4847749999753432, ""T_graph_shared_s"": 1.48473969999759, ""T_hazard_s"": 36.856509599863784, ""T_switch_candidate_generation_s"": 0.8541600000025937, ""T_switch_energy_filter_s"": 1.868463300022995, ""T_switch_s"": 3.770168899995042, ""T_switch_virtual_connection_s"": 1.0475455999694532, ""T_validation_s"": 0.03886530001182109}, ""validation_included_in_T_SSE"": false}"
switch_contour_12,global_oracle,new_stage14_5_isolated_process_rows,12,8,global-oracle-switch-contour-12-24034a5c00b6,global-oracle-switch-contour-12-24034a5c00b6-r002,completed,,,2.9069037000008393,55.031146000299486,540.1767041999847,541.6732412999991,209727488,96,96,72,60,2,2,2,7.1945895064610585,0.9999991723787202,3,27,True,"{""experiment_type"": ""stage14_5_global_oracle_switching_density"", ""memory_limit_bytes"": 4294967296, ""name"": ""global_oracle_switch_contour_12"", ""parameters"": {""approximate_planner"": false, ""baseline_anchor"": 0, ""defender_action_count"": 6, ""defender_domain_x_max"": 10.0, ""defender_domain_x_min"": 5.0, ""defender_grid_policy"": ""canonical_six"", ""heading_spacing_deg"": 5.0, ""initial_defender_action_id"": 0, ""multi_start"": false, ""r_neighbor"": 1, ""reinforcement_learning"": false, ""spatial_resolution_m"": 25.0, ""switching_contour_sample_count"": 12, ""switching_radial_sample_count"": 8, ""terrain_category"": ""centered_cube""}, ""process_semantics"": ""fresh cold process per repetition"", ""sampling_interval_s"": 0.02, ""sweep_variable"": ""switching_contour_sample_count"", ""timeout_s"": 600.0, ""worker_mode"": ""global_oracle""}","{""T_SSE_accounted_s"": 541.6732412999991, ""T_SSE_reconciliation_error_s"": 0.0, ""coupling_notes"": {""T_attacker_unclassified_s"": ""The current solver couples forward-corridor restriction, objective-edge assembly, candidate replay, and final selection. Stage 14.1 does not invent a finer split."", ""T_defender_overhead_s"": ""Derived from T_SSE minus shared graph and exact Attacker-BR wall times; it includes SSE follower tie-breaking and final leader comparison."", ""T_graph_s"": ""The canonical solver reuses one exact goal-backward graph. The shared build is timed once; tiny per-action prebuilt-graph access checks remain in the Attacker graph timer and are retained rather than reassigned."", ""T_switch_s"": ""Reported both as a reliable aggregate and as candidate-generation, energy-filter, and virtual-connection subcomponents.""}, ""nonoverlapping_T_SSE_component_keys"": [""T_graph_s"", ""T_LOS_s"", ""T_switch_s"", ""T_hazard_s"", ""T_Bellman_s"", ""T_attacker_unclassified_s"", ""T_defender_overhead_s""], ""per_defender_action"": [{""T_BR_accounted_s"": 89.30297440000868, ""T_BR_s"": 89.30297440000868, ""T_Bellman_s"": 12.842542000100366, ""T_LOS_s"": 0.9551653000089573, ""T_attacker_unclassified_s"": 65.24714970000787, ""T_graph_access_or_build_s"": 5.099995178170502e-06, ""T_hazard_s"": 10.124067399898195, ""T_switch_candidate_generation_s"": 0.03584769999724813, ""T_switch_energy_filter_s"": 0.06152709999878425, ""T_switch_s"": 0.1340448999981163, ""T_switch_virtual_connection_s"": 0.03667010000208393, ""defender_action_id"": 0, ""feasible"": true}, {""T_BR_accounted_s"": 133.0606076999975, ""T_BR_s"": 133.0606076999975, ""T_Bellman_s"": 8.126490799913881, ""T_LOS_s"": 5.337197300003027, ""T_attacker_unclassified_s"": 113.1728812999936, ""T_graph_access_or_build_s"": 7.599999662488699e-06, ""T_hazard_s"": 5.904907300093328, ""T_switch_candidate_generation_s"": 0.09390539999003522, ""T_switch_energy_filter_s"": 0.17984460000297986, ""T_switch_s"": 0.5191233999939868, ""T_switch_virtual_connection_s"": 0.24537340000097174, ""defender_action_id"": 1, ""feasible"": true}, {""T_BR_accounted_s"": 106.95817330000864, ""T_BR_s"": 106.95817330000864, ""T_Bellman_s"": 10.212018499907572, ""T_LOS_s"": 5.231112300010864, ""T_attacker_unclassified_s"": 83.18390379997436, ""T_graph_access_or_build_s"": 9.800001862458885e-06, ""T_hazard_s"": 7.471640300092986, ""T_switch_candidate_generation_s"": 0.2241249000071548, ""T_switch_energy_filter_s"": 0.3700087000033818, ""T_switch_s"": 0.8594886000209954, ""T_switch_virtual_connection_s"": 0.26535500001045875, ""defender_action_id"": 2, ""feasible"": true}, {""T_BR_accounted_s"": 96.84480789999361, ""T_BR_s"": 96.84480789999361, ""T_Bellman_s"": 9.208498399908422, ""T_LOS_s"": 5.228339499997674, ""T_attacker_unclassified_s"": 75.14008990000002, ""T_graph_access_or_build_s"": 7.700000423938036e-06, ""T_hazard_s"": 6.580600200089975, ""T_switch_candidate_generation_s"": 0.24645350000355393, ""T_switch_energy_filter_s"": 0.293726499992772, ""T_switch_s"": 0.6872721999970963, ""T_switch_virtual_connection_s"": 0.1470922000007704, ""defender_action_id"": 3, ""feasible"": true}, {""T_BR_accounted_s"": 30.515393199995742, ""T_BR_s"": 30.515393199995742, ""T_Bellman_s"": 5.7090358001878485, ""T_LOS_s"": 5.584099500003504, ""T_attacker_unclassified_s"": 15.603005900004064, ""T_graph_access_or_build_s"": 3.0999945010989904e-06, ""T_hazard_s"": 3.2152094998164102, ""T_switch_candidate_generation_s"": 0.1928531000012299, ""T_switch_energy_filter_s"": 0.1518828999978723, ""T_switch_s"": 0.40403939998941496, ""T_switch_virtual_connection_s"": 0.059303399990312755, ""defender_action_id"": 4, ""feasible"": true}, {""T_BR_accounted_s"": 83.45895210000162, ""T_BR_s"": 83.45895210000162, ""T_Bellman_s"": 8.932560500281397, ""T_LOS_s"": 3.3002270000142744, ""T_attacker_unclassified_s"": 64.66886679998424, ""T_graph_access_or_build_s"": 4.1000021155923605e-06, ""T_hazard_s"": 6.254358499718364, ""T_switch_candidate_generation_s"": 0.08423140000377316, ""T_switch_energy_filter_s"": 0.16093939999700524, ""T_switch_s"": 0.30293520000122953, ""T_switch_virtual_connection_s"": 0.05776440000045113, ""defender_action_id"": 5, ""feasible"": true}], ""schema_version"": ""stage14.1-v1"", ""sparse_bellman_timer_semantics"": ""hazard-exclusive-v1"", ""stored_timing_migration"": ""legacy inclusive sparse Bellman timer split without solver rerun"", ""timing_definitions"": {""T_Bellman_s"": ""sum of additive Bellman numerical solve time"", ""T_LOS_s"": ""sum of LOS/tangent geometry time over Defender actions"", ""T_SSE_s"": ""wall time inside run_finite_stackelberg for the complete finite leader solve"", ""T_attacker_unclassified_s"": ""exact Attacker-BR residual: corridor setup, option replay/objective evaluation, selection, and other glue"", ""T_defender_overhead_s"": ""leader/follower tie selection and loop overhead outside shared graph and Attacker-BR calls"", ""T_graph_s"": ""shared goal-backward graph construction plus per-action graph access/build time"", ""T_hazard_s"": ""sum of active-edge detection-hazard precomputation time"", ""T_switch_s"": ""candidate generation + powered/energy filtering + virtual-connection processing"", ""T_validation_s"": ""independent replay after T_SSE; excluded from T_SSE accounting""}, ""totals"": {""T_Bellman_s"": 55.031146000299486, ""T_LOS_s"": 25.6361409000383, ""T_SSE_s"": 541.6732412999991, ""T_attacker_BR_s"": 540.1767041999847, ""T_attacker_unclassified_s"": 417.01589739996416, ""T_defender_overhead_s"": 0.03705610000179149, ""T_graph_per_action_s"": 3.739999374374747e-05, ""T_graph_s"": 1.4953139999852283, ""T_graph_shared_s"": 1.4952765999914845, ""T_hazard_s"": 39.55078319970926, ""T_switch_candidate_generation_s"": 0.8774160000029951, ""T_switch_energy_filter_s"": 1.2179291999927955, ""T_switch_s"": 2.9069037000008393, ""T_switch_virtual_connection_s"": 0.8115585000050487, ""T_validation_s"": 0.02909880000515841}, ""validation_included_in_T_SSE"": false}"
